	general information and press inquiries, contact Jennifer Ashley, Office of Communications, Room	For technical information, contact Maureen O’Donnell,	territories are:	Behavioral compliance: Theory, methodology, and results.	Final Report. Report prepared for OSHA under contract 816605.	The efficacy of material safety data sheets and worker acceptability.	Comments of the Printing Industries of America on the OSHA Hazard Communication Standard. Docket H–022G Ex.	Final Report: Data and Analysis in Support of an Economic Analysis of Proposed Changes to the OSHA Hazard Communication Standard. Prepared under Contract to Office of Regulatory Analysis,	Warning research: an integrative perspective.	Consumer comprehension of Dilution, Batching, Concentration of mixtures, Interpolation within one toxicity category, Substantially similar mixtures, and Aerosols. A.2.5.3 Classification of Mixtures When Data Are Available for All Dilution, Batching, Concentration of mixtures, Interpolation within one toxicity category, Substantially similar mixtures, and Aerosols. A.3.4.3 Classification of Mixtures When Data Are Available for All A.0.5 of this Appendix: Dilution, Batching, Concentration of mixtures, Interpolation within one toxicity category, Substantially similar mixtures, or Aerosols. A.8.3.4 Classification of Mixtures When Data Are Available for All Ingredients or Only for Some Ingredients of the Mixture A.0.5 of this Appendix: Dilution; Batching; Concentration of mixtures; Interpolation within one toxicity category; Substantially similar mixtures; and Aerosols. A.9.3.4 Classification of Mixtures When Data Are Available for All Ingredients or Only for Some Ingredients of the Mixture Part III, sub-section 33.3.1.4 of the UN Recommendations on the Transport of Dangerous Goods, Manual of Tests and Criteria, Fourth Revised Edition in accordance with Table B.10.1: TABLE B.10.1—CRITERIA FOR PYROPHORIC SOLIDS Category Criteria 1 ...................................................... The solid ignites within 5 min of coming into contact with air. Note: Classification of solid chemicals combustion. B.11.2 Classification Criteria B.11.2.1 A self-heating chemical shall be classified in one of the two categories for this class if, in tests performed in accordance with test method	B.11.3.2 Examples of screening tests are: (a) The Grewer Oven test (VDI guideline 2263, part 1, 1990, Test methods for the Determination of the Safety Characteristics of Dusts) with an onset temperature 80°K above the reference temperature for a volume of 1 l; (b) The Bulk Powder Screening Test	B.15.3.3 Mixtures of organic peroxides types S235JR+CR (1.0037 resp.St 37–2), S275J2G3+CR (1.0144 resp.St 44–3), ISO 3574, Unified Numbering System (UNS) G 10200, or SAE 1020; (b) For the purposes of testing aluminium: non-clad types 7075–T6 or AZ5GU–T6.	to § 1910.1200– Allocation of Label Elements (Mandatory) C.1 The label for each hazardous IPCS ‘‘Conceptual Framework for Evaluating a Mode of Action for Chemical carcinogenesis’’ (2001), the International Life Sciences Institute (ILSI) ‘‘Framework for Human Relevance Analysis of	Evaluating the human relevance of chemically induced animal tumors.	The human relevance of information on carcinogenic modes of action: overview.	A framework for human relevance analysis of information on carcinogenic modes of action.	The Conceptual Framework for Evaluating a Mode of Action for Chemical Carcinogenesis.	International Programme on Chemical Safety Harmonization Group.	Special Issue: Cancer Modes of Action and Human Relevance. Critical Reviews	Species differences in Thyroid, Kidney and Urinary Bladder Carcinogenesis. International Agency for Research on Cancer, Scientific Publication N°	1910.1450 as follows: A. Remove the definitions of Combustible Liquid, Compressed gas, Explosive, Flammable, Flashpoint, Organic peroxide, Oxidizer, Unstable (reactive), and Water-reactive from paragraph (b).	Revise the definitions of Hazardous chemical, Physical hazard, and Reproductive toxins in paragraph (b); C. Add definitions of Health hazard and Mutagen in alphabetical order in paragraph (b); and D. Amend paragraphs (f)(3)(v), (h)(1), (h)(1)(ii) and (h)(2)(iii) by removing the Communication Standard (29 CFR 1910.1200). Appendices A and B of the Authority: Section 41, Longshore and Harbor Workers’	34. Amend § 1915.1001 to revise paragraphs (i)(3), (k)(7), and (k)(8) to read as follows: § 1915.1001 Asbestos. (3) The employer shall ensure that contaminated clothing is transported in sealed impermeable bags, or other closed, impermeable containers, and labeled in accordance with paragraph (k) of this section.	36. The authority citation for subpart D is revised to read as follows: Authority: Section 107 of the Contract Work Hours and Safety Standards Act (40 U.S.C. 3704);	1926.59, 1926.60, and 1926.65	Section 1926.62 of 29 CFR also issued under section 1031 of the Housing and Community Development Act of	Section 1926.65 of 29 CFR also issued under section 126 of the Superfund Amendments and Reauthorization Act of 1986, as amended (reprinted at 29 U.S.C.A.	1926.60 to revise paragraph (j)(2)(v), (l)(1), and (l)(2) to read as follows: (1) Hazard communication. The employer shall include MDA in the program established to comply with the Hazard Communication Standard (HCS) (29 CFR 1910.1200). The employer shall Subpart F—[Amended] 41. Revise the authority citation for subpart F to read as follows: Authority:	1926.152 as follows: A. Revise the section heading; B. Remove the words ‘‘and combustible’’ from the first sentence in paragraphs (a)(1), (b) introductory text, (b)(2) introductory text, and (b)(4)(viii); C. Remove the words ‘‘or combustible’’ in paragraphs (a)(2), (b)(1), (b)(4)(iii), (b)(5), (c)(3), (d) introductory VerDate Nov&lt;24>2008	The revisions read as follows: § 1926.152 Flammable liquids. (2) * * * (iii) Cabinets shall be labeled in conspicuous lettering, ‘‘FlammableKeep Away from Open Flames.’’ (3) Not more than 60 gallons of Category 1, 2 and 3 flammable liquids (h) Scope. This section applies to the handling, storage, and use of flammable liquids with a flashpoint at or below	(2) The flashpoints of liquids having a viscosity of 45 Saybolt Universal Second(s) or more at 175 °F (79.4 °C) or higher shall be determined in accordance with the Standard Method of Test for Flash Point by the Pensky Martens Closed Tester, ASTM D–93–69 or an equivalent method as defined by 1910.1200 appendix B.	Sections 1926.1101 and 1926.1127 also issued under 5 U.S.C. 553.	Section 1926.1102 of 29 CFR not issued under 29 U.S.C. 655 or 29 CFR part 1911; also issued under 5 U.S.C.	1926.1101 as follows: A. Redesignate paragraph (k)(1) as (k)(1)(i) and add a new heading to paragraph (k)(1); B. Add new paragraph (k)(1)(ii); C. Amend paragraphs (k)(2)(i) and (k)(3)(i) by changing the reference in the last line from ‘‘(k)(1)’’ to ‘‘(k)(1)(i);’’ D. Revise paragraphs (k)(7)(ii)(A) and (B), and (k)(8)(ii) and (iii).	1926.1127 to revise paragraphs (i)(2)(iv), (k)(7), and (m)(1), (m)(2)(ii), and (m)(3)(i) and (ii).	The revisions read as follows:	(1) Hazard communication. The employer shall include cadmium in the program established to comply with the Hazard Communication Standard (HCS) (29 CFR 1910.1200). The employer shall
Warning symbols	0.8854166666666666	0.8679245283018868	0.875	0.8214285714285714	0.9180327868852459	0.8985507246376812	0.9158878504672897	0.9411764705882353	0.7777777777777778	0.9906073888541015	0.9525423728813559	0.9488188976377953	0.9571428571428572	0.8656716417910447	0.8831168831168831	0.8977272727272727	0.8941176470588236	0.8571428571428571	0.8933333333333333	0.9310344827586207	0.9471153846153846	0.9675	0.9585987261146497	0.9451219512195121	0.9310344827586207	0.9134615384615384	0.9477124183006536	0.96045197740113	0.9649122807017544	0.9634831460674157	0.9585987261146497	0.921875	0.9339622641509434	0.963963963963964	0.9387755102040817	0.7666666666666667	0.9281767955801105
Nonfatal occupational illnesses by major industry sector and category of illness, private industry, 2007	0.7692307692307693	0.7788461538461539	0.875	0.7788461538461539	0.7596153846153846	0.7403846153846154	0.8317757009345794	0.7700534759358288	0.7692307692307693	0.9405134627426425	0.8338983050847457	0.8385826771653543	0.8	0.75	0.7596153846153846	0.8076923076923077	0.7788461538461539	0.75	0.7403846153846154	0.7793103448275862	0.8028846153846154	0.85	0.8152866242038217	0.7317073170731707	0.9423076923076923	0.8557692307692307	0.7516339869281046	0.8418079096045198	0.8128654970760234	0.8258426966292135	0.8057324840764332	0.8076923076923077	0.839622641509434	0.8558558558558559	0.8846153846153846	0.8365384615384616	0.7845303867403315
Number of nonfatal occupational injuries and illnesses involving days away from work by industry and selected sources of injury and illness, 2007	0.6827586206896552	0.7793103448275862	0.9103448275862069	0.7931034482758621	0.8	0.7793103448275862	0.7586206896551724	0.7700534759358288	0.8413793103448276	0.9223544145272385	0.7932203389830509	0.8188976377952756	0.7928571428571428	0.7724137931034483	0.7655172413793103	0.7448275862068966	0.7586206896551724	0.7862068965517242	0.7586206896551724	0.8482758620689655	0.7836538461538461	0.8175	0.7929936305732485	0.7865853658536586	0.9586206896551724	0.7724137931034483	0.8169934640522876	0.807909604519774	0.7894736842105263	0.7808988764044944	0.7834394904458599	0.8068965517241379	0.7931034482758621	0.8228228228228228	0.8206896551724138	0.8551724137931035	0.7955801104972375
Consumer labeling intiative: Phase II report	0.8125	0.7924528301886793	0.7727272727272727	0.7857142857142857	0.819672131147541	0.782608695652174	0.8037383177570093	0.8556149732620321	0.7555555555555555	0.9724483406386976	0.8949152542372881	0.9094488188976378	0.8785714285714286	0.7910447761194029	0.7662337662337663	0.7613636363636364	0.7647058823529411	0.8095238095238095	0.7866666666666666	0.8206896551724138	0.8509615384615384	0.915	0.89171974522293	0.8658536585365854	0.9090909090909091	0.8365384615384616	0.8366013071895425	0.9067796610169492	0.9093567251461988	0.9073033707865169	0.9012738853503185	0.84375	0.8584905660377359	0.918918918918919	0.8775510204081632	0.7954545454545454	0.850828729281768
Employers' experience in complying with the hazard communication standard	0.71875	0.7534246575342466	0.8767123287671232	0.7808219178082192	0.8082191780821918	0.821917808219178	0.6355140186915887	0.7379679144385026	0.7945205479452054	0.9561678146524734	0.847457627118644	0.8740157480314961	0.85	0.8082191780821918	0.7922077922077922	0.7840909090909091	0.8117647058823529	0.7397260273972602	0.8533333333333334	0.7793103448275862	0.8269230769230769	0.8725	0.8535031847133758	0.7926829268292683	0.9315068493150684	0.7692307692307693	0.7973856209150327	0.8418079096045198	0.8713450292397661	0.8651685393258427	0.8503184713375797	0.8767123287671232	0.8490566037735849	0.8738738738738738	0.8367346938775511	0.8082191780821918	0.6961325966850829
Final Report: Data and Analysis in Support of an Economic Analysis of Proposed Changes to the OSHA Hazard Communication Standard	0.6640625	0.78125	0.9140625	0.8203125	0.71875	0.8046875	0.6953125	0.3155080213903743	0.8359375	0.9304946775203506	0.8	0.8267716535433071	0.7785714285714286	0.7890625	0.765625	0.734375	0.765625	0.7265625	0.7734375	0.8137931034482758	0.7692307692307693	0.82	0.7993630573248408	0.7682926829268293	0.953125	0.796875	0.7908496732026143	0.807909604519774	0.8362573099415205	0.797752808988764	0.8057324840764332	0.8203125	0.8359375	0.8228228228228228	0.8359375	0.8671875	0.7292817679558011
Hazard Communication in the 21st Century Workplace	0.7916666666666666	0.8113207547169812	0.82	0.8035714285714286	0.8360655737704918	0.782608695652174	0.794392523364486	0.8235294117647058	0.78	0.9718221665623044	0.888135593220339	0.8858267716535433	0.8642857142857143	0.7910447761194029	0.7792207792207793	0.7727272727272727	0.788235294117647	0.8253968253968254	0.8	0.8275862068965517	0.8653846153846154	0.9025	0.89171974522293	0.8292682926829268	0.92	0.7788461538461539	0.8300653594771242	0.8785310734463276	0.9005847953216374	0.9044943820224719	0.8885350318471338	0.859375	0.8584905660377359	0.9069069069069069	0.8775510204081632	0.8	0.7900552486187845
Hazard communication: A review of the science underpinning the art of communication for health and safety	0.7523809523809524	0.7904761904761904	0.8857142857142857	0.7904761904761904	0.7714285714285715	0.780952380952381	0.7570093457943925	0.7219251336898396	0.7523809523809524	0.9380087664370695	0.8067796610169492	0.8385826771653543	0.8071428571428572	0.7428571428571429	0.7523809523809524	0.780952380952381	0.7428571428571429	0.7333333333333333	0.7714285714285715	0.7724137931034483	0.7932692307692307	0.8175	0.8184713375796179	0.7317073170731707	0.9523809523809523	0.8095238095238095	0.7647058823529411	0.7937853107344632	0.8245614035087719	0.8314606741573034	0.7993630573248408	0.8285714285714286	0.8490566037735849	0.8468468468468469	0.8571428571428571	0.819047619047619	0.6629834254143646
Hazard Communication: An updated review of the science of health and safety communication	0.71875	0.7640449438202247	0.8764044943820225	0.7865168539325843	0.797752808988764	0.7191011235955056	0.7757009345794392	0.7807486631016043	0.7865168539325843	0.9480275516593613	0.8305084745762712	0.8464566929133859	0.8178571428571428	0.7303370786516854	0.8089887640449438	0.8202247191011236	0.8202247191011236	0.6966292134831461	0.8202247191011236	0.7310344827586207	0.7836538461538461	0.85	0.8248407643312102	0.7073170731707317	0.9325842696629213	0.7403846153846154	0.7647058823529411	0.827683615819209	0.8538011695906432	0.8370786516853933	0.8343949044585988	0.8314606741573034	0.839622641509434	0.8618618618618619	0.8571428571428571	0.8089887640449438	0.6961325966850829
Investigation Report: Combustion Dust Fire and Explosions	0.75	0.7894736842105263	0.8245614035087719	0.8421052631578947	0.7868852459016393	0.782608695652174	0.7757009345794392	0.8181818181818182	0.8070175438596491	0.9668127739511584	0.8677966101694915	0.8779527559055118	0.8821428571428571	0.7910447761194029	0.7922077922077922	0.7840909090909091	0.7647058823529411	0.7619047619047619	0.76	0.8068965517241379	0.8365384615384616	0.8975	0.8757961783439491	0.8170731707317073	0.8947368421052632	0.7788461538461539	0.8300653594771242	0.8870056497175142	0.8859649122807017	0.8792134831460674	0.8757961783439491	0.859375	0.839622641509434	0.9069069069069069	0.826530612244898	0.7192982456140351	0.8232044198895028
