	Distribution of Employment within Food Manufacturing (NAICS 311):	Bureau; generated by RTI International; using American FactFinder; â€œSector 00: All sectors: Core Business Statistics Series: Comparative Statistics for the United States and the States	Bureau; generated by RTI International; using American FactFinder; â€œSector 00: All sectors: Core Business Statistics Series: Comparative Statistics for the United States and the States	Bureau; generated by RTI International; using American FactFinder; â€œSector 00: All sectors: Core Business Statistics Series: Comparative Statistics for the United States and the States	Bureau; generated by RTI International; using American FactFinder; â€œSector 00: All sectors: Core Business Statistics Series: Comparative Statistics for the United States and the States	Animal Slaughtering and Processing made up the largest share of both employment (33%) and the value of shipments (27%)	Census Bureau; generated by RTI International; using American FactFinder; â€œSector 31: Manufacturing: Geographic Area Series: Industry Statistics for the States, Metropolitan and Micropolitan Statistical Areas, Counties, and Places:	Department of Energy, Energy Information Administration.	Census Bureau; generated by RTI International; using American FactFinder; â€œSector 31: Manufacturing: Geographic Area Series: Industry Statistics for the States, Metropolitan and Micropolitan Statistical Areas, Counties, and Places:	Census Bureau; generated by RTI International; using American FactFinder; â€œSector 31: Annual Survey of Manufactures: General Statistics: Statistics for Industry Groups and Industries:	Bureau; generated by RTI International; using American FactFinder; â€œSector 00: All Sectors: Core Business Statistics Series: Comparative Statistics for the United States and the States	Bureau; generated by Kapur Energy and Environment; using American FactFinder; â€œSector 00: EC0700A1: All Sectors: Geographic Area Series: Economy-Wide Key Statistics:	Bureau; generated by Kapur Energy and Environment; using American FactFinder; â€œSector 31: EC0731I1: Manufacturing: Industry Series: Detailed Statistics by Industry for the United States: 2007.â€ Accessed on	Firm Size Data from the Statistics of U.S. Businesses: U.S. Detail Employment Sizes:	Census Bureau; generated by RTI International; using American FactFinder; â€œSector 31: Annual Survey of Manufactures: General Statistics: Statistics for Industry Groups and Industries:	Bureau; generated by RTI International; using American FactFinder; â€œSector 00: All Sectors: Core Business Statistics Series: Comparative Statistics for the United States and the States	Bureau; generated by Kapur Energy and Environment; using American FactFinder; â€œSector 00: EC0700A1: All Sectors: Geographic Area Series: Economy-Wide Key Statistics:	Bureau; generated by RTI International; using American FactFinder; â€œSector 00: All Sectors: Core Business Statistics Series: Comparative Statistics for the United States and the States	Bureau; generated by Kapur Energy and Environment; using American FactFinder; â€œSector 00: EC0700A1: All Sectors: Geographic Area Series: Economy-Wide Key Statistics:	Paper & Forest Products.	Assessing the Employment Impacts of Environmental and Natural Resource Policy.â€ Environmental and Resource Economics	Environmental regulation and labor demand: Evidence from the south coast air basin.	Do environmental regulations cost jobs? An industry-level analysis of the UK.	Transforming: The Dow Chemical Company	Deposition and cycling of sulfur controls mercury accumulation in Isle Royale fish.	Jobs versus the Environment: An Industry-Level Perspective.â€	What Determines the Value of Life?	Estimating the Public Health Benefits of Proposed Air Pollution Regulations.	Chemicals.â€ Standard and Poorâ€™s Industry Surveys.	Lung Cancer, Cardiopulmonary Mortality, and Long-term Exposure to Fine Particulate Air Pollution.â€	Expert Judgment Assessment of the Mortality Impact of Changes in Ambient Fine Particulate Matter in the U.S.â€ Environ. Sci. Technol.	Applying General Equilibrium. New York:	of Economic Analysis (BEA).	of Economic Analysis (BEA).	Producer Price Index. Series ID:PCU321â€”321â€”& PCUOMFGâ€”OMFGâ€”<http://www.bls.gov/ppi/home.htm&gt;. (Data accessed on	Producer Price Index. Series ID:PCU322â€“322â€“ & PCUOMFGâ€“OMFGâ€“.	of Labor Statistics (BLS).	Producer Price Index.â€ Series ID: PCU3313â€“ 3313â€“ & PCUOMFGâ€“OMFGâ€“.	Economic Census: Sector 00: All sectors: Core Business Statistics Series: Comparative Statistics for the United States and the States	Economic Census: Sector 00: All sectors: Core Business Statistics Series: Comparative Statistics for the United States and the States	Economic Census: Sector 22: Utilities: Geographic Area Series: Summary Statistics:	Census of Governments, Volume 4, Number 3, Finances of County Governments:	Census of Governments, Volume 4, Number 4, Finances of Municipal and Township Governments:	Exclusions from the Economic Census.â€	Firm Size Data from the Statistics of U.S. Businesses: U.S. Detail Employment Sizes:	NAICS Definition.â€ sssd/naics/naicsrch?code=324&search=2002%20NAICS%20Search&gt;.	Department of Energy, Energy Information Administration.	Department of Energy, Energy Information Administration.	Department of Energy, Energy Information Administration.	Department of Energy, Energy Information Administration.	Department of Energy, Energy Information Administration. 2010d. â€œElectric Power Annual 2008: Table 8.1, Table 8.3, Table 8.4, Table 8.5,	Occupational Safety and Health Administration (OSHA).	As obtained on	Producer Price Indexes. Id: PCU311â€”311â€”Food Manufacturing & PCUOMFGâ€“OMFGâ€“Total Manufacturing&gt;.	Environmental Protection Agency, Office of Air Quality Planning and Standards.	Guidelines for Preparing Economic Analyses.	Environmental Protection Agency.	Environmental Protection Agency.	Environmental Protection Agency, Office of Air Quality Planning and Standards.	Environmental Protection Agency	Regulatory Impact Analysis,	Regulatory Impact Analysis: National Emission Standards for Hazardous Air Pollutants from the Portland Cement Manufacturing Industry. Office of Air Quality Planning and Standards, Research Triangle Park,	Environmental Protection Agency (U.S.	Integrated Science Assessment for Particulate Matter (Final Report). EPA-600-R-08-139F. National Center for Environmental Assessmentâ€”RTP Division. December. Available at TO: Jim Eddinger, U.S. Environmental Protection Agency, OAQPS/SPPD FROM: Susan McClutchey, Amanda Singleton, and Graham Gibson,	Methodology for Estimating Control Costs for the Major Source Industrial, Commercial and Institutional Boilers and Process Heaters National Emission Standards for Hazardous Air Pollutants.	New Unit Analysis for Industrial, Commercial, and Institutional Boilers and Process Heaters at Major Sources.	Delivered Fuel Prices to Industrial and Commercial Clients.	Department of Energy, EIA. Annual Energy Outlook 2009. Table 2. Energy Consumption by Sector	MACT Floor Analysis for the Industrial, Commercial, Institutional Boilers National Emission Standards for Hazardous Air Pollutants â€“ Area Source.	New Unit Analysis Industrial, Commercial, and Institutional Boilers National Emission Standards for Hazardous Air Pollutants â€“ Area Source.	Methodology for Estimating Control Costs for Industrial, Commercial, Institutional Boilers National Emission Standards for Hazardous Air Pollutants â€“ Area Source.	Methodology for Estimating Control Costs for Industrial, Commercial, Institutional Boilers and Process Heaters National Emission Standards for Hazardous Air Pollutants â€“ Major Source.	Development of Baseline Emission Factors for Boilers and Process Heaters at Commercial, Industrial and Institutional Facilities.	Methodology for Developing Model Units for Industrial, Commercial, and Institutional Boilers National Emission Standards for Hazardous Air Pollutants â€“ Area Source.	Department of Energy. Energy Information Administration. Annual Energy Outlook	Institute. Sector-Based Based Pollution Prevention: Toxic Reductions through Energy Efficiency and Conservation Among Industrial Boilers.
2007 D&B Million Dollar Directory	0.7	0.61	0.61	0.61	0.61	0.7	0.64	0.73	0.64	0.7	0.61	0.61	0.6699999999999999	0.7	0.7	0.61	0.61	0.61	0.61	0.6699999999999999	0.6699999999999999	0.6699999999999999	0.7	0.7	0.61	0.7	0.73	0.64	0.7	0.6699999999999999	0.7	0.7	0.75	0.75	0.76	0.79	0.74	0.79	0.64	0.64	0.6699999999999999	0.7	0.6699999999999999	0.7	0.7	0.6699999999999999	0.73	0.73	0.73	0.73	0.6699999999999999	0.73	0.65	0.7	0.7	0.6699999999999999	0.6599999999999999	0.6599999999999999	0.7	0.65	0.74	0.64	0.6699999999999999	0.64	0.64	0.64	0.7	0.6	0.64	0.61	0.64	0.64	0.61	0.61	0.6699999999999999	0.61
Applying General Equilibrium	0.6799999999999999	0.61	0.61	0.61	0.61	0.6799999999999999	0.61	0.65	0.61	0.61	0.61	0.61	0.61	0.72	0.61	0.61	0.61	0.61	0.61	0.8	0.61	0.65	0.65	0.65	0.65	0.72	0.72	0.6799999999999999	0.75	0.65	0.65	0.0	0.75	0.75	0.75	0.75	0.81	0.75	0.72	0.72	0.65	0.65	0.65	0.72	0.72	0.72	0.65	0.65	0.65	0.65	0.6799999999999999	0.61	0.65	0.75	0.65	0.72	0.6799999999999999	0.6799999999999999	0.65	0.6799999999999999	0.75	0.5800000000000001	0.6799999999999999	0.61	0.65	0.61	0.65	0.6799999999999999	0.65	0.61	0.6799999999999999	0.6799999999999999	0.65	0.61	0.65	0.5800000000000001
Estimating the Public Health Benefits of Proposed Air Pollution Regulations.	0.64	0.61	0.61	0.61	0.61	0.6	0.5800000000000001	0.54	0.5800000000000001	0.63	0.61	0.62	0.65	0.64	0.63	0.61	0.62	0.61	0.62	0.5900000000000001	0.5700000000000001	0.6	0.65	0.64	0.61	0.65	0.5900000000000001	0.0	0.64	0.56	0.61	0.6699999999999999	0.63	0.63	0.75	0.74	0.6599999999999999	0.73	0.64	0.64	0.65	0.6699999999999999	0.6599999999999999	0.6	0.64	0.75	0.54	0.54	0.54	0.54	0.65	0.5900000000000001	0.5	0.69	0.5900000000000001	0.61	0.6	0.6	0.5900000000000001	0.62	0.63	0.5700000000000001	0.63	0.64	0.54	0.62	0.61	0.65	0.56	0.56	0.56	0.5700000000000001	0.61	0.56	0.63	0.56
The Welfare Economics of Public Policy	0.6599999999999999	0.6599999999999999	0.6599999999999999	0.6599999999999999	0.6599999999999999	0.56	0.5800000000000001	0.6599999999999999	0.5800000000000001	0.6599999999999999	0.6599999999999999	0.53	0.64	0.64	0.6599999999999999	0.6599999999999999	0.53	0.6599999999999999	0.53	0.63	0.5800000000000001	0.64	0.64	0.64	0.5800000000000001	0.6599999999999999	0.65	0.56	0.72	0.61	0.64	0.74	0.49	0.49	0.74	0.74	0.6599999999999999	0.69	0.6599999999999999	0.6599999999999999	0.69	0.61	0.5800000000000001	0.6	0.64	0.72	0.6599999999999999	0.6599999999999999	0.6599999999999999	0.6599999999999999	0.6599999999999999	0.74	0.5800000000000001	0.72	0.5800000000000001	0.56	0.6599999999999999	0.6599999999999999	0.5800000000000001	0.65	0.63	0.61	0.71	0.6599999999999999	0.64	0.6599999999999999	0.61	0.61	0.64	0.6599999999999999	0.6599999999999999	0.6599999999999999	0.61	0.61	0.6599999999999999	0.64
WardÕs Business Directory of U.S. Private and Public Companies	0.7	0.0	0.0	0.0	0.0	0.63	0.0	0.6799999999999999	0.0	0.0	0.0	0.0	0.0	0.55	0.0	0.0	0.0	0.0	0.0	0.63	0.0	0.63	0.62	0.5800000000000001	0.65	0.0	0.62	0.63	0.0	0.0	0.0	0.75	0.71	0.71	0.0	0.0	0.7	0.0	0.55	0.55	0.6	0.6699999999999999	0.63	0.0	0.55	0.0	0.6799999999999999	0.6799999999999999	0.6799999999999999	0.6799999999999999	0.0	0.6699999999999999	0.5800000000000001	0.0	0.63	0.61	0.6599999999999999	0.6599999999999999	0.63	0.65	0.63	0.62	0.6	0.0	0.62	0.6	0.5800000000000001	0.65	0.0	0.0	0.0	0.0	0.54	0.0	0.6699999999999999	0.62
ÒU.S. Domestic ExportsÓ & ÒU.S. Imports for Consumption.Ó	0.69	0.0	0.0	0.0	0.0	0.6699999999999999	0.0	0.6	0.0	0.0	0.0	0.0	0.0	0.62	0.0	0.0	0.0	0.0	0.0	0.5900000000000001	0.0	0.6699999999999999	0.69	0.69	0.65	0.0	0.71	0.62	0.0	0.0	0.0	0.77	0.6699999999999999	0.6699999999999999	0.0	0.0	0.6599999999999999	0.0	0.64	0.64	0.69	0.65	0.69	0.0	0.62	0.0	0.6	0.6	0.6	0.6	0.0	0.72	0.5800000000000001	0.0	0.71	0.7	0.69	0.69	0.71	0.71	0.6699999999999999	0.65	0.65	0.0	0.64	0.65	0.71	0.6	0.0	0.0	0.0	0.0	0.65	0.0	0.62	0.65
ÒU.S. Domestic ExportsÓ & ÒU.S. Imports for Consumption.Ó 	0.6799999999999999	0.0	0.0	0.0	0.0	0.6599999999999999	0.0	0.61	0.0	0.0	0.0	0.0	0.0	0.61	0.0	0.0	0.0	0.0	0.0	0.5900000000000001	0.0	0.6799999999999999	0.6799999999999999	0.69	0.64	0.0	0.71	0.62	0.0	0.0	0.0	0.77	0.6699999999999999	0.6699999999999999	0.0	0.0	0.6599999999999999	0.0	0.64	0.64	0.69	0.64	0.69	0.0	0.61	0.0	0.61	0.61	0.61	0.61	0.0	0.71	0.5800000000000001	0.0	0.69	0.7	0.69	0.69	0.69	0.6799999999999999	0.6699999999999999	0.64	0.65	0.0	0.63	0.64	0.71	0.5900000000000001	0.0	0.0	0.0	0.0	0.64	0.0	0.61	0.64
ÒU.S. Total ExportsÓ & ÒU.S. Imports for Consumption.Ó 	0.6799999999999999	0.0	0.0	0.0	0.0	0.6799999999999999	0.0	0.63	0.0	0.0	0.0	0.0	0.0	0.6599999999999999	0.0	0.0	0.0	0.0	0.0	0.5900000000000001	0.0	0.6799999999999999	0.6799999999999999	0.69	0.64	0.0	0.71	0.6	0.0	0.0	0.0	0.72	0.6699999999999999	0.6699999999999999	0.0	0.0	0.6599999999999999	0.0	0.6599999999999999	0.6599999999999999	0.7	0.64	0.6799999999999999	0.0	0.6599999999999999	0.0	0.63	0.63	0.63	0.63	0.0	0.69	0.5800000000000001	0.0	0.6799999999999999	0.6799999999999999	0.69	0.69	0.6799999999999999	0.6799999999999999	0.6699999999999999	0.64	0.65	0.0	0.6	0.6599999999999999	0.7	0.5700000000000001	0.0	0.0	0.0	0.0	0.64	0.0	0.62	0.6799999999999999
1997 Census NAICS Definitions	0.6599999999999999	0.5900000000000001	0.5900000000000001	0.5900000000000001	0.5900000000000001	0.6599999999999999	0.63	0.63	0.63	0.63	0.5900000000000001	0.5900000000000001	0.5900000000000001	0.5900000000000001	0.63	0.5900000000000001	0.5900000000000001	0.5900000000000001	0.5900000000000001	0.71	0.6599999999999999	0.69	0.69	0.73	0.69	0.63	0.69	0.63	0.69	0.69	0.63	0.76	0.75	0.75	0.73	0.73	0.74	0.73	0.56	0.56	0.56	0.6599999999999999	0.6599999999999999	0.69	0.5900000000000001	0.44999999999999996	0.63	0.63	0.63	0.63	0.63	0.63	0.65	0.73	0.69	0.6599999999999999	0.73	0.73	0.69	0.73	0.7	0.5900000000000001	0.73	0.63	0.63	0.5900000000000001	0.69	0.6599999999999999	0.63	0.5900000000000001	0.63	0.63	0.5900000000000001	0.63	0.63	0.6599999999999999
1997 Economic Census: Sector 00: All sectors: Core Business Statistics Series: Comparative Statistics for the United States and the States (1997 NAICS Basis.Ó	0.6	0.0	0.0	0.0	0.0	0.61	0.0	0.63	0.0	0.0	0.0	0.0	0.0	0.55	0.0	0.0	0.0	0.0	0.0	0.63	0.0	0.6	0.5900000000000001	0.61	0.6599999999999999	0.0	0.5900000000000001	0.64	0.0	0.0	0.0	0.6699999999999999	0.49	0.49	0.0	0.0	0.43000000000000005	0.0	0.0	0.0	0.4	0.61	0.64	0.0	0.55	0.0	0.63	0.63	0.63	0.63	0.0	0.5900000000000001	0.5800000000000001	0.0	0.63	0.61	0.5700000000000001	0.5700000000000001	0.63	0.5900000000000001	0.63	0.63	0.6	0.0	0.61	0.6	0.62	0.6599999999999999	0.0	0.0	0.0	0.0	0.5800000000000001	0.0	0.6599999999999999	0.62
