	Pacific South (naut mi) Longitude Latitude Philadelphia,	vessels only) Chapter 3: Emission Inventory the U.S. Environmental Protection Agency,	Commercial Marine Port Inventory Development, prepared for the U.S. Environmental Protection Agency,	Estimation, Validation and Forecasts of Regional Commercial Marine Vessel Inventories, Final Report, prepared by University of Delaware for the California Air Resource Board, Contract Number 04-346, and the Commission for Environmental Cooperation	Estimation, Validation and Forecasts of Regional Commercial Marine Vessel Inventories, Tasks 1 and 2: Baseline Inventory and Ports Comparison, Final Report, prepared by University of Delaware for the California Air Resource Board, Contract Number 04-346, and the Commission for Environmental Cooperation in North America, Contract Number 113.111,	Global Trade and Fuels Assessment â€“ Future Trends and Effects of Designation Requiring Clean Fuels in the Marine Sector: Task Order No. 1, Draft Report, prepared for the U.S. Environmental Protection Agency,	RTI Estimates of Growth in Bunker Fuel Consumption, Memorandum with spreadsheet from Michael Gallaher and	National Oceanic and Atmospheric Administration, Exclusive Economic Zone, Available online at http://nauticalcharts.noaa.gov/csdl/eez.htm.	ICF International, 2/16/2009 Email to Penny Carey, EPA, Docket ID	U.S. Water Transportation Statistical Snapshot, available from www.marad.dot.gov, Docket ID	Corps of Engineers Navigation Data Center	Port-Wide Baseline Air Emissions Inventory, prepared for the Port of Los Angeles, Docket ID EPA-HQ-OAR-2007-0121-0171. Deleted: Deleted: www.marad.dot.gov Deleted: http://www.iwr.usace.army.mi l/ndc/db/pport/dbf/pport02.dbf. Regulatory Impact Analysis	Corps of Engineers Navigation Data Center	Commercial Marine Port Inventory Development, prepared for the U.S. Environmental Protection Agency,	The Motor Shipâ€™s Guide to Marine Diesel Engines	available at http://www.motorship.com/,	Corps of Engineers	Commercial Marine Activity for Deep Sea Ports in the United States, prepared for the U.S. Environmental Protection Agency, EPA Report Number: EPA420-R-99-020, available online at http://www.epa.gov/otaq/models/nonrdmdl/c-marine/r99020.pdf, Docket ID EPA-HQ-OAR-	Commercial Marine Activity for Great Lake and Inland River Ports in the United States, prepared for the U.S. Environmental Protection Agency, EPA Report Number: EPA420-R-99-019, available online at http://www.epa.gov/otaq/models/nonrdmdl/c-marine/r99019.pdf, Docket ID EPA-HQ-OAR-	Commercial Marine Emission Inventory Development, prepared for the U.S. Environmental Protection Agency,	Oceangoing Ship Survey,	Quantification of Emissions from Ships Associated with Ship Movements between Ports in the European Community, prepared for the European Commission,	Environmental Protection Agency	Environmental Protection Agency	Environmental Protection Agency	Chris Lindhjem of ENVIRON	Environmental Protection Agency, Exhaust and Crankcase Emission Factors for Nonroad Engine Modeling â€“ Compression Ignition	153 available online at http://www.epa.gov/otaq/models/nonrdmdl/nonrdmdl2004/420p04009.pdf, Docket ID	Analysis of Commercial Marine Vessels Emissions and Fuel Consumption Data, EPA420-R-00-002, available online at http://www.epa.gov/otaq/models/nonrdmdl/c-marine/r00002.pdf, Docket ID EPA-HQ-OAR-	Draft Port of Los Angeles Air Emissions Inventory for Calendar Year	Puget Sound Maritime Air Forum Maritime Air Emissions Inventory, Docket ID	for the Port Authority of	Houston-Galveston Area Vessel Emissions Inventory, Prepared for the Port of Houston Authority and the Texas Natural Resource Conservation Commission,	Update To The Commercial Marine Inventory For Texas To Review Emissions Factors, Consider A Ton-Mile EI Method, And Revise Emissions For The Beaumont-Port Arthur Non-Attainment Area Final Report, Submitted to the Houston Advanced Research Center, Docket ID EPA-HQ-OAR-2007-	Refinement of the Marine Emissions Inventory for the Corpus Christi Urban Airshed,	Commercial Marine Port Inventory Development, prepared for the U.S. Environmental Protection Agency,	LADCO 2005 Commercial Marine Emissions, Docket ID	Emissions Estimation Methodology for Ocean-Going Vessels, Docket ID	Commercial Marine Inventories for Select Alaskan Ports, Final Report, Prepared for the Alaska Department of Conservation,	Inventory Contribution of U.S. Flagged Vessels, prepared for the U.S. Environmental Protection Agency,	Estimation, Validation and Forecasts of Regional Commercial Marine Vessel Inventories, Tasks 1 and 2: Baseline Inventory and Ports Comparison, Final Report, prepared by University of Delaware for the California Air Resource Board, Contract Number 04-346, and the Commission for Environmental Cooperation in North America, Contract Number 113.111,	Estimation, Validation and Forecasts of Regional Commercial Marine Vessel Inventories, Tasks 1 and 2: Baseline Inventory and Ports Comparison, Final Report, prepared by University of Delaware for the California Air Resource Board, Contract Number 04-346, and the Commission for Environmental Cooperation in North America, Contract Number 113.111,	Lloydâ€™s Register and International Maritime Organization, Marine Exhaust Emission Quantification Study â€“ Baltic Sea, in MEPC 45/INF.7.	Current Methodologies and Best Practices in Preparing Port Emission Inventories, Final Report, prepared for the U.S. Environmental Protection Agency, available online at http://www.epa.gov/sectors/ports/bp_portemissionsfinal.pdf,	Updated Emissions from Ocean Shipping,	Considering Alternative Input Parameters in an Activity-Based Ship Fuel Consumption and Emissions Model: Reply to Comment by Oyvind Endresen et al.	Marine Emission Inventory Study Eastern Canada and Great Lakes â€“ Interim Report 4: Gridding Results, prepared for Transportation Development Centre, Transport Canada,	Revision of MARPOL Annex VI and the NOx technical code. Input from the four subgroups and individual experts to the final report of the Informal Cross Government/Industry Scientific Group of Experts.	Transportation in Canada Annual Report	http://www.tc.gc.ca/pol/en/report/anre2004/8F_e.htm, Docket ID EPA-HQ-OAR-2007-	Global Trade and Fuels Assessment â€“ Future Trends and Effects of Designation Requiring Clean Fuels in the Marine Sector: Task Order No. 1, Draft Report, prepared for the U.S. Environmental Protection Agency,	Global Trade and Fuels Assessment â€“ Future Trends and Effects of Designation Requiring Clean Fuels in the Marine Sector: Task Order No. 1, Draft Report, prepared for the U.S. Environmental Protection Agency,	Emission Inventory Review SECA Inventory Progress Discussion, p 11, memorandum to California Air Resources Board, Docket ID	Global Trade and Fuels Assessment â€“ Future Trends and Effects of Designation Requiring Clean Fuels in the Marine Sector: Task Order No. 1, Draft Report, prepared for the U.S. Environmental Protection Agency,	Oceangoing Ship Survey, Summary of Results, Docket ID	Administration, Office of Statistical and Economic Analysis	County Air Quality News, Issue 62,
Marine Exhaust Emission Quantification Study Ð Baltic Sea	0.5800000000000001	0.5800000000000001	0.64	0.6	0.5800000000000001	0.0	0.64	0.5800000000000001	0.6699999999999999	0.6	0.5900000000000001	0.5800000000000001	0.5900000000000001	0.64	0.0	0.6699999999999999	0.73	0.6	0.6	0.55	0.6599999999999999	0.5800000000000001	0.5900000000000001	0.5900000000000001	0.5900000000000001	0.72	0.0	0.72	0.51	0.5800000000000001	0.5800000000000001	0.64	0.6	0.5700000000000001	0.51	0.64	0.64	0.5800000000000001	0.62	0.6699999999999999	0.5800000000000001	0.5800000000000001	0.0	0.53	0.53	0.5800000000000001	0.0	0.65	0.6	0.79	0.0	0.0	0.65	0.0	0.6799999999999999	0.63	0.65
Exclusive Economic Zone	0.61	0.61	0.61	0.61	0.61	0.61	0.5700000000000001	0.0	0.6599999999999999	0.74	0.7	0.61	0.7	0.61	0.6599999999999999	0.79	0.62	0.61	0.61	0.5700000000000001	0.69	0.5700000000000001	0.6599999999999999	0.6599999999999999	0.6599999999999999	0.74	0.61	0.6599999999999999	0.61	0.61	0.61	0.69	0.61	0.6599999999999999	0.61	0.61	0.5700000000000001	0.5700000000000001	0.61	0.6599999999999999	0.61	0.61	0.5700000000000001	0.61	0.61	0.61	0.6599999999999999	0.61	0.74	0.74	0.61	0.61	0.61	0.61	0.6599999999999999	0.43999999999999995	0.79
National Waterway Network	0.64	0.6	0.6	0.52	0.52	0.56	0.6	0.43999999999999995	0.6	0.6	0.43000000000000005	0.6	0.43000000000000005	0.6	0.6799999999999999	0.6	0.78	0.6	0.6	0.6	0.74	0.64	0.6	0.6	0.6	0.8	0.56	0.6	0.6	0.6	0.6	0.64	0.56	0.6	0.6	0.6	0.6799999999999999	0.56	0.56	0.6	0.52	0.52	0.48	0.6	0.64	0.56	0.64	0.56	0.6	0.6799999999999999	0.56	0.56	0.56	0.56	0.64	0.64	0.6
North American Atlas Ð Political Boundaries	0.63	0.5900000000000001	0.5900000000000001	0.54	0.54	0.0	0.63	0.5900000000000001	0.6599999999999999	0.56	0.64	0.6599999999999999	0.64	0.5900000000000001	0.0	0.75	0.6699999999999999	0.61	0.5900000000000001	0.5900000000000001	0.69	0.5900000000000001	0.62	0.62	0.62	0.72	0.0	0.73	0.61	0.63	0.63	0.56	0.56	0.5900000000000001	0.6599999999999999	0.5900000000000001	0.6699999999999999	0.6599999999999999	0.52	0.5900000000000001	0.54	0.54	0.0	0.5900000000000001	0.69	0.5900000000000001	0.0	0.63	0.6599999999999999	0.75	0.0	0.0	0.5900000000000001	0.0	0.72	0.61	0.6799999999999999
Principal Ports of the United States	0.5900000000000001	0.56	0.53	0.56	0.56	0.53	0.6699999999999999	0.62	0.6699999999999999	0.5900000000000001	0.5900000000000001	0.5900000000000001	0.5900000000000001	0.53	0.64	0.7	0.44999999999999996	0.25	0.25	0.53	0.69	0.5900000000000001	0.62	0.62	0.62	0.72	0.5900000000000001	0.6699999999999999	0.64	0.64	0.62	0.56	0.53	0.5	0.62	0.53	0.64	0.64	0.56	0.53	0.56	0.56	0.5900000000000001	0.53	0.69	0.5900000000000001	0.56	0.48	0.62	0.75	0.53	0.53	0.62	0.53	0.6699999999999999	0.5900000000000001	0.71
Vessel Entrances and Clearances	0.65	0.5900000000000001	0.62	0.55	0.55	0.55	0.5900000000000001	0.5900000000000001	0.65	0.65	0.5900000000000001	0.62	0.5900000000000001	0.62	0.62	0.75	0.62	0.62	0.62	0.62	0.7	0.62	0.65	0.65	0.65	0.76	0.49	0.6799999999999999	0.42000000000000004	0.55	0.6799999999999999	0.76	0.52	0.55	0.62	0.62	0.65	0.65	0.5900000000000001	0.55	0.55	0.55	0.5900000000000001	0.52	0.6799999999999999	0.55	0.52	0.62	0.62	0.75	0.55	0.55	0.62	0.55	0.75	0.62	0.75
 Commercial Marine Port Inventory Development	0.69	0.49	0.030000000000000027	0.33999999999999997	0.36	0.56	0.6	0.63	0.65	0.6699999999999999	0.61	0.52	0.61	0.030000000000000027	0.6	0.7	0.62	0.33999999999999997	0.4	0.16000000000000003	0.6599999999999999	0.56	0.5900000000000001	0.5900000000000001	0.5900000000000001	0.56	0.6	0.65	0.44999999999999996	0.54	0.47	0.48	0.54	0.29000000000000004	0.44999999999999996	0.030000000000000027	0.39	0.63	0.31999999999999995	0.56	0.36	0.36	0.6	0.52	0.69	0.6	0.47	0.5800000000000001	0.6599999999999999	0.6699999999999999	0.56	0.56	0.56	0.56	0.65	0.69	0.6799999999999999
 Inventory Contribution of U.S. Flagged Vessels	0.6599999999999999	0.56	0.52	0.56	0.54	0.64	0.5800000000000001	0.64	0.6599999999999999	0.6599999999999999	0.61	0.52	0.61	0.52	0.6	0.77	0.62	0.62	0.56	0.52	0.74	0.64	0.5900000000000001	0.5900000000000001	0.5900000000000001	0.64	0.64	0.71	0.62	0.6	0.69	0.56	0.5800000000000001	0.56	0.54	0.52	0.73	0.56	0.56	0.030000000000000027	0.54	0.54	0.6	0.6	0.72	0.6	0.52	0.62	0.6599999999999999	0.77	0.64	0.64	0.54	0.64	0.69	0.6599999999999999	0.6799999999999999
 LADCO 2005 Commercial Marine Emissions	0.72	0.62	0.65	0.42000000000000004	0.42000000000000004	0.65	0.6699999999999999	0.5900000000000001	0.65	0.65	0.7	0.72	0.7	0.65	0.5700000000000001	0.75	0.6699999999999999	0.65	0.65	0.5900000000000001	0.74	0.62	0.64	0.64	0.64	0.64	0.54	0.75	0.26	0.54	0.47	0.6799999999999999	0.5700000000000001	0.43999999999999995	0.49	0.65	0.030000000000000027	0.7	0.6699999999999999	0.65	0.42000000000000004	0.42000000000000004	0.47	0.5900000000000001	0.69	0.49	0.6699999999999999	0.65	0.79	0.77	0.65	0.65	0.62	0.65	0.72	0.62	0.71
 U.S. Water Transportation Statistical Snapshot	0.5800000000000001	0.64	0.64	0.62	0.5800000000000001	0.62	0.6	0.6	0.64	0.030000000000000027	0.5900000000000001	0.6599999999999999	0.5900000000000001	0.64	0.6599999999999999	0.7	0.6699999999999999	0.5800000000000001	0.5800000000000001	0.64	0.6599999999999999	0.62	0.65	0.65	0.65	0.76	0.64	0.71	0.6599999999999999	0.69	0.62	0.6	0.5800000000000001	0.62	0.64	0.64	0.64	0.69	0.62	0.6	0.5800000000000001	0.5800000000000001	0.56	0.5800000000000001	0.64	0.5800000000000001	0.49	0.62	0.37	0.71	0.62	0.62	0.64	0.62	0.71	0.52	0.74
