	general information and press inquiries, contact Jennifer Ashley, Office of Communications, Room	For technical information, contact Maureen O’Donnell,	territories are:	Behavioral compliance: Theory, methodology, and results.	Final Report. Report prepared for OSHA under contract 816605.	The efficacy of material safety data sheets and worker acceptability.	Comments of the Printing Industries of America on the OSHA Hazard Communication Standard. Docket H–022G Ex.	Final Report: Data and Analysis in Support of an Economic Analysis of Proposed Changes to the OSHA Hazard Communication Standard. Prepared under Contract to Office of Regulatory Analysis,	Warning research: an integrative perspective.	Consumer comprehension of Dilution, Batching, Concentration of mixtures, Interpolation within one toxicity category, Substantially similar mixtures, and Aerosols. A.2.5.3 Classification of Mixtures When Data Are Available for All Dilution, Batching, Concentration of mixtures, Interpolation within one toxicity category, Substantially similar mixtures, and Aerosols. A.3.4.3 Classification of Mixtures When Data Are Available for All A.0.5 of this Appendix: Dilution, Batching, Concentration of mixtures, Interpolation within one toxicity category, Substantially similar mixtures, or Aerosols. A.8.3.4 Classification of Mixtures When Data Are Available for All Ingredients or Only for Some Ingredients of the Mixture A.0.5 of this Appendix: Dilution; Batching; Concentration of mixtures; Interpolation within one toxicity category; Substantially similar mixtures; and Aerosols. A.9.3.4 Classification of Mixtures When Data Are Available for All Ingredients or Only for Some Ingredients of the Mixture Part III, sub-section 33.3.1.4 of the UN Recommendations on the Transport of Dangerous Goods, Manual of Tests and Criteria, Fourth Revised Edition in accordance with Table B.10.1: TABLE B.10.1—CRITERIA FOR PYROPHORIC SOLIDS Category Criteria 1 ...................................................... The solid ignites within 5 min of coming into contact with air. Note: Classification of solid chemicals combustion. B.11.2 Classification Criteria B.11.2.1 A self-heating chemical shall be classified in one of the two categories for this class if, in tests performed in accordance with test method	B.11.3.2 Examples of screening tests are: (a) The Grewer Oven test (VDI guideline 2263, part 1, 1990, Test methods for the Determination of the Safety Characteristics of Dusts) with an onset temperature 80°K above the reference temperature for a volume of 1 l; (b) The Bulk Powder Screening Test	B.15.3.3 Mixtures of organic peroxides types S235JR+CR (1.0037 resp.St 37–2), S275J2G3+CR (1.0144 resp.St 44–3), ISO 3574, Unified Numbering System (UNS) G 10200, or SAE 1020; (b) For the purposes of testing aluminium: non-clad types 7075–T6 or AZ5GU–T6.	to § 1910.1200– Allocation of Label Elements (Mandatory) C.1 The label for each hazardous IPCS ‘‘Conceptual Framework for Evaluating a Mode of Action for Chemical carcinogenesis’’ (2001), the International Life Sciences Institute (ILSI) ‘‘Framework for Human Relevance Analysis of	Evaluating the human relevance of chemically induced animal tumors.	The human relevance of information on carcinogenic modes of action: overview.	A framework for human relevance analysis of information on carcinogenic modes of action.	The Conceptual Framework for Evaluating a Mode of Action for Chemical Carcinogenesis.	International Programme on Chemical Safety Harmonization Group.	Special Issue: Cancer Modes of Action and Human Relevance. Critical Reviews	Species differences in Thyroid, Kidney and Urinary Bladder Carcinogenesis. International Agency for Research on Cancer, Scientific Publication N°	1910.1450 as follows: A. Remove the definitions of Combustible Liquid, Compressed gas, Explosive, Flammable, Flashpoint, Organic peroxide, Oxidizer, Unstable (reactive), and Water-reactive from paragraph (b).	Revise the definitions of Hazardous chemical, Physical hazard, and Reproductive toxins in paragraph (b); C. Add definitions of Health hazard and Mutagen in alphabetical order in paragraph (b); and D. Amend paragraphs (f)(3)(v), (h)(1), (h)(1)(ii) and (h)(2)(iii) by removing the Communication Standard (29 CFR 1910.1200). Appendices A and B of the Authority: Section 41, Longshore and Harbor Workers’	34. Amend § 1915.1001 to revise paragraphs (i)(3), (k)(7), and (k)(8) to read as follows: § 1915.1001 Asbestos. (3) The employer shall ensure that contaminated clothing is transported in sealed impermeable bags, or other closed, impermeable containers, and labeled in accordance with paragraph (k) of this section.	36. The authority citation for subpart D is revised to read as follows: Authority: Section 107 of the Contract Work Hours and Safety Standards Act (40 U.S.C. 3704);	1926.59, 1926.60, and 1926.65	Section 1926.62 of 29 CFR also issued under section 1031 of the Housing and Community Development Act of	Section 1926.65 of 29 CFR also issued under section 126 of the Superfund Amendments and Reauthorization Act of 1986, as amended (reprinted at 29 U.S.C.A.	1926.60 to revise paragraph (j)(2)(v), (l)(1), and (l)(2) to read as follows: (1) Hazard communication. The employer shall include MDA in the program established to comply with the Hazard Communication Standard (HCS) (29 CFR 1910.1200). The employer shall Subpart F—[Amended] 41. Revise the authority citation for subpart F to read as follows: Authority:	1926.152 as follows: A. Revise the section heading; B. Remove the words ‘‘and combustible’’ from the first sentence in paragraphs (a)(1), (b) introductory text, (b)(2) introductory text, and (b)(4)(viii); C. Remove the words ‘‘or combustible’’ in paragraphs (a)(2), (b)(1), (b)(4)(iii), (b)(5), (c)(3), (d) introductory VerDate Nov&lt;24>2008	The revisions read as follows: § 1926.152 Flammable liquids. (2) * * * (iii) Cabinets shall be labeled in conspicuous lettering, ‘‘FlammableKeep Away from Open Flames.’’ (3) Not more than 60 gallons of Category 1, 2 and 3 flammable liquids (h) Scope. This section applies to the handling, storage, and use of flammable liquids with a flashpoint at or below	(2) The flashpoints of liquids having a viscosity of 45 Saybolt Universal Second(s) or more at 175 °F (79.4 °C) or higher shall be determined in accordance with the Standard Method of Test for Flash Point by the Pensky Martens Closed Tester, ASTM D–93–69 or an equivalent method as defined by 1910.1200 appendix B.	Sections 1926.1101 and 1926.1127 also issued under 5 U.S.C. 553.	Section 1926.1102 of 29 CFR not issued under 29 U.S.C. 655 or 29 CFR part 1911; also issued under 5 U.S.C.	1926.1101 as follows: A. Redesignate paragraph (k)(1) as (k)(1)(i) and add a new heading to paragraph (k)(1); B. Add new paragraph (k)(1)(ii); C. Amend paragraphs (k)(2)(i) and (k)(3)(i) by changing the reference in the last line from ‘‘(k)(1)’’ to ‘‘(k)(1)(i);’’ D. Revise paragraphs (k)(7)(ii)(A) and (B), and (k)(8)(ii) and (iii).	1926.1127 to revise paragraphs (i)(2)(iv), (k)(7), and (m)(1), (m)(2)(ii), and (m)(3)(i) and (ii).	The revisions read as follows:	(1) Hazard communication. The employer shall include cadmium in the program established to comply with the Hazard Communication Standard (HCS) (29 CFR 1910.1200). The employer shall
Warning symbols	0.6071428571428572	0.6799999999999999	0.625	0.5769230769230769	0.78125	0.5416666666666667	0.7567567567567568	0.6857142857142857	0.6190476190476191	0.7719298245614035	0.7647058823529411	0.7818181818181819	0.7551020408163265	0.5217391304347826	0.6	0.56	0.6774193548387097	0.6428571428571428	0.7096774193548387	0.6857142857142857	0.7333333333333334	0.7346938775510203	0.7	0.7380952380952381	0.8636363636363636	0.6944444444444444	0.7567567567567568	0.75	0.76	0.75	0.7647058823529411	0.7333333333333334	0.7575757575757576	0.7272727272727273	0.7	0.6190476190476191	0.6571428571428571
Nonfatal occupational illnesses by major industry sector and category of illness, private industry, 2007	0.4242424242424242	0.5625	0.7037037037037037	0.3870967741935484	0.5945945945945945	0.4516129032258065	0.5952380952380952	0.525	0.6	0.5932203389830508	0.5660377358490566	0.5714285714285714	0.5490196078431373	0.3793103448275862	0.4516129032258065	0.4193548387096774	0.5	0.5428571428571429	0.5277777777777778	0.4871794871794872	0.5714285714285714	0.5576923076923077	0.45238095238095233	0.5652173913043479	0.7741935483870968	0.46153846153846156	0.5609756097560976	0.5102040816326531	0.5294117647058824	0.5102040816326531	0.5384615384615384	0.5428571428571429	0.5405405405405406	0.5	0.5142857142857142	0.6	0.5
Number of nonfatal occupational injuries and illnesses involving days away from work by industry and selected sources of injury and illness, 2007	0.4571428571428572	0.5882352941176471	0.7241379310344828	0.4242424242424242	0.6153846153846154	0.3870967741935484	0.5813953488372092	0.5476190476190477	0.625	0.5833333333333333	0.5283018867924528	0.5862068965517242	0.5098039215686274	0.4193548387096774	0.4375	0.3548387096774194	0.4444444444444444	0.5675675675675675	0.5135135135135135	0.5121951219512195	0.56	0.5471698113207547	0.40476190476190477	0.5217391304347826	0.7878787878787878	0.4878048780487805	0.5813953488372092	0.5	0.5192307692307692	0.5	0.5	0.5675675675675675	0.5641025641025641	0.4565217391304348	0.5	0.5806451612903225	0.4878048780487805
Consumer labeling intiative: Phase II report	0.4838709677419355	0.5862068965517242	0.5714285714285714	0.3928571428571429	0.6944444444444444	0.5172413793103448	0.5789473684210527	0.5	0.45833333333333337	0.631578947368421	0.5800000000000001	0.6607142857142857	0.5918367346938775	0.4444444444444444	0.40740740740740744	0.48275862068965514	0.46875	0.4137931034482759	0.4516129032258065	0.5	0.5869565217391304	0.6	0.5714285714285714	0.6136363636363636	0.9	0.5526315789473684	0.6153846153846154	0.6122448979591837	0.6274509803921569	0.6122448979591837	0.6346153846153846	0.6470588235294117	0.6388888888888888	0.6086956521739131	0.5757575757575757	0.52	0.5526315789473684
Employers' experience in complying with the hazard communication standard	0.4193548387096774	0.5666666666666667	0.6666666666666667	0.3793103448275862	0.6388888888888888	0.3928571428571429	0.5263157894736843	0.4444444444444444	0.5555555555555556	0.6440677966101696	0.5961538461538461	0.6491228070175439	0.5800000000000001	0.3076923076923077	0.3928571428571429	0.3571428571428571	0.40625	0.4516129032258065	0.5294117647058824	0.5641025641025641	0.5434782608695652	0.6153846153846154	0.5581395348837209	0.6304347826086957	0.8709677419354839	0.5384615384615384	0.5641025641025641	0.6	0.6153846153846154	0.6274509803921569	0.6226415094339622	0.6285714285714286	0.6216216216216216	0.625	0.6	0.5555555555555556	0.45945945945945943
Final Report: Data and Analysis in Support of an Economic Analysis of Proposed Changes to the OSHA Hazard Communication Standard	0.32352941176470584	0.5	0.7096774193548387	0.4722222222222222	0.45945945945945943	0.5277777777777778	0.3589743589743589	0.06060606060606055	0.6176470588235294	0.48275862068965514	0.5272727272727273	0.5344827586206897	0.4509803921568627	0.4242424242424242	0.48571428571428577	0.4571428571428572	0.4054054054054054	0.3529411764705882	0.38888888888888884	0.4390243902439024	0.4693877551020408	0.43137254901960786	0.5714285714285714	0.5208333333333333	0.8974358974358975	0.33333333333333337	0.4390243902439024	0.43999999999999995	0.5714285714285714	0.5283018867924528	0.5535714285714286	0.6341463414634146	0.525	0.5490196078431373	0.6744186046511628	0.6176470588235294	0.41463414634146345
Hazard Communication in the 21st Century Workplace	0.4375	0.5806451612903225	0.6799999999999999	0.4516129032258065	0.5714285714285714	0.4137931034482759	0.5	0.45945945945945943	0.5714285714285714	0.6271186440677966	0.6037735849056604	0.6551724137931034	0.5306122448979591	0.4482758620689655	0.5161290322580645	0.43333333333333335	0.47058823529411764	0.4193548387096774	0.5	0.575	0.5833333333333333	0.5102040816326531	0.5681818181818181	0.5116279069767442	0.8	0.43243243243243246	0.45945945945945943	0.5510204081632653	0.6226415094339622	0.607843137254902	0.6037735849056604	0.5151515151515151	0.5142857142857142	0.574468085106383	0.5294117647058824	0.6206896551724138	0.38888888888888884
Hazard communication: A review of the science underpinning the art of communication for health and safety	0.3548387096774194	0.5483870967741935	0.64	0.31034482758620685	0.5428571428571429	0.3793103448275862	0.5128205128205128	0.34285714285714286	0.4814814814814815	0.5862068965517242	0.5849056603773585	0.6379310344827587	0.5102040816326531	0.2962962962962963	0.2592592592592593	0.2222222222222222	0.34375	0.3870967741935484	0.32258064516129037	0.5128205128205128	0.5	0.52	0.4390243902439024	0.4883720930232558	0.8787878787878788	0.4054054054054054	0.5128205128205128	0.46808510638297873	0.5490196078431373	0.5306122448979591	0.5849056603773585	0.6486486486486487	0.6052631578947368	0.5217391304347826	0.5833333333333333	0.42307692307692313	0.4473684210526315
Hazard Communication: An updated review of the science of health and safety communication	0.3548387096774194	0.5483870967741935	0.64	0.3666666666666667	0.5428571428571429	0.3793103448275862	0.5128205128205128	0.34285714285714286	0.5357142857142857	0.5862068965517242	0.5849056603773585	0.6379310344827587	0.5102040816326531	0.3571428571428571	0.3214285714285714	0.2857142857142857	0.34375	0.3870967741935484	0.2666666666666667	0.5128205128205128	0.5	0.52	0.47619047619047616	0.45238095238095233	0.8787878787878788	0.4054054054054054	0.4736842105263158	0.46808510638297873	0.5490196078431373	0.5306122448979591	0.5849056603773585	0.6111111111111112	0.5675675675675675	0.5217391304347826	0.6216216216216216	0.42307692307692313	0.4473684210526315
Investigation Report: Combustion Dust Fire and Explosions	0.5	0.59375	0.64	0.46875	0.6216216216216216	0.5757575757575757	0.55	0.43243243243243246	0.5862068965517242	0.5614035087719298	0.5576923076923077	0.5892857142857143	0.5686274509803921	0.4666666666666667	0.4838709677419355	0.5454545454545454	0.4411764705882353	0.5714285714285714	0.4242424242424242	0.55	0.5	0.5490196078431373	0.6086956521739131	0.6170212765957447	0.8787878787878788	0.4871794871794872	0.5853658536585367	0.56	0.5769230769230769	0.6153846153846154	0.6111111111111112	0.6486486486486487	0.5675675675675675	0.5833333333333333	0.6216216216216216	0.5862068965517242	0.525
