	Analysis of Piping Replacement Thresholds Appendix D: Methodology for Calculating Compliance Costs Appendix E: Access Model Structure and Specifications Appendix F: Analysis of Statistical Relationship between State Regulatory Programs and Confirmed Release Data Appendix G: Expert Consultation: Selection and Data Collection Methodology Appendix H: Expert Consultation: Responses Appendix I: Methodology for Calculating Avoided Cleanup Costs Appendix J: Estimation of Future UST System and Release Universes for the Alternative 62 United States Department of Health and Human Services, Public Health Service, Agency for Toxic Substances and Disease Registry. “Toxicological Profile for Polycyclic Aromatic Hydrocarbons.”	Sources Cited &quot;2005 U.S. Motor Fuel Station Count: 168,987.&quot;	Association of State and Territorial Solid Waste Management Officials. State Fund Survey Results	Committee on Vehicle Emission Inspection and Maintenance Programs. Evaluating Vehicle Emissions Inspection and Maintenance Programs.	Analyzing Gasoline Demand Elasticities: A Survey.” Energy Economics,	Petroleum Hydrocarbon Vapor Intrusion Investigations: Current General Practice.” Leaking Underground Storage Tanks,	memoranda and analyses submitted under Contract EP-W-05-018, “U.S. Environmental Protection Agency. Underground Storage Tanks/Leaking Underground Storage Tanks Analytical and Technical Support.” Eckert, Andrew and	Methodology Statement: ESRI Data—Business Locations and Business Summary.” http://www.esri.com/library/whitepapers/pdfs/infousa-business-database.pdf ICF. &quot;Economic Impact Analysis of Additional Mechanisms for Local Government Entities to Demonstrate Financial Responsibility for Underground Storage Tanks.&quot;	Executive Order 12866, “Regulatory Planning and Review,”	The Economics of Price Zones and Territorial Restrictions in Gasoline Marketing.” Federal Trade Commission.	The Measurement of Environmental and Resource Values: Theory and Methods. Resources for the Future:	Determinants of Store-level Price Elasticity.”	Approaches to Assessing the Benefits, Costs,	Detailed Assessment of UST Universe by Tank Purpose and Design.&quot; Work Assignment 1-25, Task 6,	Methodology for Secondary Containment for Piping.&quot; Work Assignment 1-19, Task 5,	Methodology to Estimate Avoided Costs Associated with a Typical UST Leak.&quot;	Preliminary Assessment and Scoping of Data Related to Potential Revisions to the UST Regulations.” Work Assignment 1-25, Tasks	Entities Screening Analysis of UST Universe by Industry Sector.” Work Assignment 3-25, Task 4,	The Economics of Gasoline: Retailing Petroleum Distribution and Retailing Issues in the U.S.&quot;	MarketFacts	National Association of Convenience Stores.	of Convenience Stores. “Consumer Fuels Report,” February 2008, as cited in “Testimony of Bill Douglass, Douglass Distributing Company,	of Convenience Stores. “How do retailers get – and sell – gasoline?”	of Convenience Stores. “Who sells gasoline in the United States?”	Department of Environmental Services. &quot;Underground Storage Tank Program.&quot;	Benzene toxicity and risk assessment, 1972-1992: implications for future regulation.” Environ Health Perspect,	A Preliminary Meta Analysis of Contingent Values for Ground Water Revisited.” In The Economic Value of Water Quality,	MarketFacts 2008.&quot; National Petroleum News. Rhode Island Department of Environmental Management. Underground Storage Tank Environmental Results Program, Final Report, Tables I-IV. Risk Management Association. Statement Studies, Sector 447.	Risk Analysis to Support Revisions to Underground Storage Tank (UST) Regulations.”	Distributing Company, on behalf of the National Association of Convenience Stores, before the House Judiciary Committee, Anti-Trust Task Force Hearing to Examine the Consumer Effects of Rising Gas Prices.	of Labor Statistics. &quot;Employer Costs for Employee Compensation.&quot;	Bureau of Labor Statistics. &quot;Occupational Employment and Wages.&quot;	of Transportation Statistics. “Sales Price of Transportation Fuel to End-Users in National Transportation Statistics	Economic Census, Retail Trade. Industry Series. Gasoline Stations:	Industry Statistics Sampler: NAICS 447, Geographic Distribution -Gasoline Stations:	of Health and Human Services, Public Health Service, Agency for Toxic Substances and Disease Registry. “Toxicological Profile for Polycyclic Aromatic Hydrocarbons.”	Environmental Protection Agency. “ERP States Produce Results.”	Environmental Protection Agency, Office of Underground Storage Tanks. “Evaluation of Releases from New and Upgraded Underground Storage Tank Systems (peer review draft).”	Environmental Protection Agency, Office of Underground Storage Tanks. “Petroleum Releases at Underground Storage Tank Facilities in Florida.”	Environmental Protection Agency, Office of Underground Storage Tanks.	Environmental Protection Agency. &quot;Regulatory Impact Analysis of Technical Standards for Underground Storage Tanks.&quot;	Environmental Protection Agency. &quot;Status of State Fund Programs.&quot; accessed on September 9, 2010. http:///www.epa.gov/oust/states/fndstatus.htm U.S. Environmental Protection Agency. “Summary of the updated Regulatory Impact Analysis (RIA) for the Reconsideration of the 2008 Ozone National Ambient Air Quality Standard (NAAQS).&quot; U.S. Environmental Protection Agency. &quot;Underground Storage Tanks: Technical and Financial Requirements, and State Program Approval Procedures.&quot; Supporting Statement for EPA Information Collection Request Number 1360.08.	Revenue Service. SOI TaxStats. Table 7: Corporation Returns with Net Income for 2007. Accessible online at http://www.irs.gov/taxstats/article/0,,id=170693,00.html.	U.S. Office of Management and Budget. Circular No. A-76.	Office of Management and Budget. Circular No. A-94. Revised	of Environmental Quality. &quot;Underground Storage Tank Program.&quot;	of Environmental Conservation.	Underground Storage Tank Field-Based Research Project Report. Submitted to the California State Water Resources Control Board under contract to the
A Preliminary Meta Analysis of Contingent Values for Ground Water Revisited	0.9073033707865169	0.8	0.7157894736842105	0.7692307692307693	0.8133333333333334	0.7368421052631579	0.8115942028985508	0.8305647840531561	0.7866666666666666	0.7663551401869159	0.75	0.7466666666666667	0.7466666666666667	0.8064516129032258	0.810126582278481	0.868421052631579	0.728	0.7282608695652174	0.8064516129032258	0.9066666666666666	0.72	0.8148148148148148	0.84	0.8266666666666667	0.8311688311688312	0.7757009345794392	0.358974358974359	0.8146551724137931	0.8024691358024691	0.7638190954773869	0.8133333333333334	0.7866666666666666	0.7241379310344828	0.8	0.8607594936708861	0.8048780487804879	0.8	0.7337278106508875	0.7253521126760564	0.7733333333333333	0.6554621848739496	0.8838951310861424	0.7945205479452054	0.7733333333333333	0.7066666666666667	0.7733333333333333	0.7733333333333333	0.7724137931034483
Evaluating Vehicle Emissions Inspection and Maintenance Programs	0.9199438202247191	0.875	0.7894736842105263	0.5076923076923077	0.7761194029850746	0.7456140350877193	0.8260869565217391	0.8372093023255814	0.8125	0.7289719626168224	0.7708333333333334	0.859375	0.75	0.7741935483870968	0.8227848101265823	0.8157894736842105	0.776	0.7717391304347826	0.7419354838709677	0.90625	0.640625	0.8222222222222222	0.8378378378378378	0.8208955223880597	0.7272727272727273	0.7757009345794392	0.7777777777777778	0.8146551724137931	0.7654320987654321	0.8040201005025126	0.8823529411764706	0.7941176470588235	0.7327586206896551	0.828125	0.8227848101265823	0.8048780487804879	0.875	0.7810650887573964	0.7676056338028169	0.8059701492537313	0.7478991596638656	0.900749063670412	0.815068493150685	0.78125	0.859375	0.7538461538461538	0.828125	0.8
The Measurement of Environmental and Resource Values Theory and Methods	0.9129213483146067	0.8450704225352113	0.7894736842105263	0.7461538461538462	0.8450704225352113	0.7631578947368421	0.7681159420289855	0.8471760797342193	0.8169014084507042	0.7383177570093458	0.2604166666666667	0.7605633802816901	0.7887323943661971	0.7311827956989247	0.8227848101265823	0.8289473684210527	0.752	0.8043478260869565	0.7526881720430108	0.8732394366197183	0.7887323943661971	0.8074074074074075	0.8513513513513513	0.8169014084507042	0.5974025974025974	0.7663551401869159	0.7350427350427351	0.771551724137931	0.7654320987654321	0.8140703517587939	0.8450704225352113	0.8169014084507042	0.7758620689655172	0.7464788732394366	0.8227848101265823	0.7804878048780488	0.8169014084507042	0.7751479289940828	0.7394366197183099	0.8028169014084507	0.773109243697479	0.8913857677902621	0.815068493150685	0.7183098591549296	0.7183098591549296	0.7605633802816901	0.6619718309859155	0.7517241379310344
BLS IndustrySpecific Occupational Employment and Wages	0.9367977528089888	0.8688524590163934	0.8	0.7846153846153846	0.8507462686567164	0.7894736842105263	0.8647342995169082	0.8571428571428571	0.8103448275862069	0.794392523364486	0.8333333333333334	0.9074074074074074	0.8333333333333334	0.7956989247311828	0.7974683544303798	0.8289473684210527	0.808	0.8152173913043478	0.8064516129032258	0.8888888888888888	0.7407407407407407	0.8296296296296296	0.8378378378378378	0.8059701492537313	0.8441558441558441	0.794392523364486	0.8290598290598291	0.8706896551724138	0.7901234567901234	0.8592964824120602	0.7647058823529411	0.39705882352941174	0.7844827586206896	0.8709677419354839	0.7721518987341772	0.823170731707317	0.875	0.834319526627219	0.823943661971831	0.7910447761194029	0.7815126050420168	0.9176029962546817	0.8561643835616438	0.9074074074074074	0.9272727272727272	0.8615384615384616	0.7962962962962963	0.8206896551724138
Prime Supplier Sales Volumes	0.9620786516853933	0.819672131147541	0.8526315789473684	0.8769230769230769	0.8059701492537313	0.8596491228070176	0.9082125603864735	0.9269102990033222	0.8448275862068966	0.8504672897196262	0.8229166666666666	0.8043478260869565	0.8095238095238095	0.8172043010752689	0.8481012658227848	0.868421052631579	0.832	0.8369565217391305	0.8494623655913979	0.8928571428571429	0.8333333333333334	0.8740740740740741	0.8108108108108109	0.8208955223880597	0.7922077922077922	0.8504672897196262	0.8461538461538461	0.9051724137931034	0.8024691358024691	0.9045226130653267	0.7647058823529411	0.8088235294117647	0.8620689655172413	0.7580645161290323	0.7974683544303798	0.8841463414634146	0.75	0.893491124260355	0.8661971830985915	0.8208955223880597	0.8403361344537815	0.949438202247191	0.8904109589041096	0.84	0.8	0.7692307692307693	0.9310344827586207	0.8689655172413793
Approaches to Assessing the Benefits Costs and Impacts of the RCRA Subtitle C Program	0.9002808988764045	0.788235294117647	0.7789473684210526	0.7230769230769231	0.8117647058823529	0.7807017543859649	0.8115942028985508	0.8272425249169435	0.8470588235294118	0.7850467289719626	0.8125	0.8117647058823529	0.5058823529411764	0.7956989247311828	0.8235294117647058	0.7411764705882353	0.752	0.8260869565217391	0.8172043010752689	0.9176470588235294	0.7764705882352941	0.7851851851851852	0.8470588235294118	0.788235294117647	0.788235294117647	0.794392523364486	0.7435897435897436	0.8146551724137931	0.8235294117647058	0.7788944723618091	0.7411764705882353	0.8235294117647058	0.8017241379310345	0.8	0.8705882352941177	0.774390243902439	0.8117647058823529	0.7751479289940828	0.7535211267605634	0.8	0.773109243697479	0.8820224719101124	0.815068493150685	0.7647058823529411	0.788235294117647	0.7764705882352941	0.8352941176470589	0.7724137931034483
Detailed Assessment of UST Universe by Tank Use and Industry Sector	0.9171348314606742	0.8208955223880597	0.7684210526315789	0.7538461538461538	0.8805970149253731	0.7719298245614035	0.7922705314009661	0.8604651162790697	0.8059701492537313	0.8037383177570093	0.7395833333333334	0.746268656716418	0.7761194029850746	0.3763440860215054	0.810126582278481	0.8157894736842105	0.744	0.6630434782608695	0.7634408602150538	0.8955223880597015	0.746268656716418	0.8148148148148148	0.7972972972972973	0.8507462686567164	0.7792207792207793	0.7476635514018691	0.7777777777777778	0.8060344827586207	0.8271604938271605	0.8040201005025126	0.8676470588235294	0.8970588235294118	0.7758620689655172	0.8059701492537313	0.8227848101265823	0.8048780487804879	0.8656716417910447	0.7869822485207101	0.7676056338028169	0.8507462686567164	0.7815126050420168	0.898876404494382	0.821917808219178	0.7611940298507462	0.7910447761194029	0.8507462686567164	0.8208955223880597	0.7655172413793103
Draft Industry and Facility Profiles	0.9508426966292135	0.819672131147541	0.7894736842105263	0.8384615384615385	0.746268656716418	0.8157894736842105	0.8888888888888888	0.9036544850498339	0.8275862068965517	0.822429906542056	0.8125	0.8260869565217391	0.7857142857142857	0.8064516129032258	0.810126582278481	0.8157894736842105	0.848	0.8152173913043478	0.8064516129032258	0.8055555555555556	0.8095238095238095	0.8592592592592593	0.8108108108108109	0.8208955223880597	0.7922077922077922	0.822429906542056	0.8205128205128205	0.8879310344827587	0.8395061728395061	0.8693467336683417	0.8382352941176471	0.7941176470588235	0.8275862068965517	0.6935483870967742	0.7848101265822784	0.8292682926829268	0.78125	0.8757396449704142	0.823943661971831	0.8059701492537313	0.8151260504201681	0.9382022471910112	0.8561643835616438	0.8	0.7818181818181819	0.7846153846153846	0.8333333333333334	0.8620689655172413
Economic Impact Analysis of Additional Mechanisms for Local Government Entities to Demonstrate Financial Responsibility for Underground Storage Tanks	0.851123595505618	0.825503355704698	0.7315436241610739	0.7718120805369127	0.7718120805369127	0.6442953020134228	0.7439613526570048	0.5049833887043189	0.8322147651006712	0.7516778523489933	0.738255033557047	0.825503355704698	0.8322147651006712	0.7583892617449665	0.7718120805369127	0.7986577181208053	0.7181208053691275	0.7516778523489933	0.738255033557047	0.9328859060402684	0.7919463087248322	0.8187919463087249	0.785234899328859	0.7718120805369127	0.7449664429530202	0.7986577181208053	0.7046979865771812	0.7586206896551724	0.7516778523489933	0.7336683417085427	0.785234899328859	0.785234899328859	0.7449664429530202	0.7315436241610739	0.7651006711409396	0.7865853658536586	0.7986577181208053	0.7692307692307693	0.7986577181208053	0.6711409395973155	0.6174496644295302	0.8164794007490637	0.8590604026845637	0.8120805369127517	0.8053691275167785	0.7785234899328859	0.8523489932885906	0.7919463087248322
Employer Costs for Employee Compensation	0.9480337078651685	0.8032786885245902	0.8421052631578947	0.823076923076923	0.8208955223880597	0.8333333333333334	0.8695652173913043	0.893687707641196	0.8275862068965517	0.8037383177570093	0.8125	0.782608695652174	0.8095238095238095	0.8279569892473119	0.7468354430379747	0.7894736842105263	0.832	0.8152173913043478	0.8387096774193549	0.925	0.8095238095238095	0.8296296296296296	0.7972972972972973	0.7761194029850746	0.8051948051948052	0.822429906542056	0.811965811965812	0.8793103448275862	0.7777777777777778	0.8542713567839196	0.4117647058823529	0.7352941176470589	0.8103448275862069	0.6774193548387096	0.7848101265822784	0.8658536585365854	0.765625	0.8461538461538461	0.8309859154929577	0.7910447761194029	0.8151260504201681	0.9344569288389513	0.8561643835616438	0.86	0.8727272727272727	0.7846153846153846	0.675	0.8482758620689655
