	general information and press inquiries contact Jennifer Ashley Office of Communications Room	For technical information contact Maureen O’Donnell	territories are	Behavioral compliance Theory methodology and results	Final Report Report prepared for OSHA under contract 816605	The efficacy of material safety data sheets and worker acceptability	Comments of the Printing Industries of America on the OSHA Hazard Communication Standard Docket H–022G Ex	Final Report Data and Analysis in Support of an Economic Analysis of Proposed Changes to the OSHA Hazard Communication Standard Prepared under Contract to Office of Regulatory Analysis	Warning research an integrative perspective	Consumer comprehension of Dilution Batching Concentration of mixtures Interpolation within one toxicity category Substantially similar mixtures and Aerosols A253 Classification of Mixtures When Data Are Available for All Dilution Batching Concentration of mixtures Interpolation within one toxicity category Substantially similar mixtures and Aerosols A343 Classification of Mixtures When Data Are Available for All A05 of this Appendix Dilution Batching Concentration of mixtures Interpolation within one toxicity category Substantially similar mixtures or Aerosols A834 Classification of Mixtures When Data Are Available for All Ingredients or Only for Some Ingredients of the Mixture A05 of this Appendix Dilution Batching Concentration of mixtures Interpolation within one toxicity category Substantially similar mixtures and Aerosols A934 Classification of Mixtures When Data Are Available for All Ingredients or Only for Some Ingredients of the Mixture Part III subsection 33314 of the UN Recommendations on the Transport of Dangerous Goods Manual of Tests and Criteria Fourth Revised Edition in accordance with Table B101 TABLE B101—CRITERIA FOR PYROPHORIC SOLIDS Category Criteria 1  The solid ignites within 5 min of coming into contact with air Note Classification of solid chemicals combustion B112 Classification Criteria B1121 A selfheating chemical shall be classified in one of the two categories for this class if in tests performed in accordance with test method	B1132 Examples of screening tests are a The Grewer Oven test VDI guideline 2263 part 1 1990 Test methods for the Determination of the Safety Characteristics of Dusts with an onset temperature 80°K above the reference temperature for a volume of 1 l b The Bulk Powder Screening Test	B1533 Mixtures of organic peroxides types S235JRCR 10037 respSt 37–2 S275J2G3CR 10144 respSt 44–3 ISO 3574 Unified Numbering System UNS G 10200 or SAE 1020 b For the purposes of testing aluminium nonclad types 7075–T6 or AZ5GU–T6	to § 19101200– Allocation of Label Elements Mandatory C1 The label for each hazardous IPCS ‘‘Conceptual Framework for Evaluating a Mode of Action for Chemical carcinogenesis’’ 2001 the International Life Sciences Institute ILSI ‘‘Framework for Human Relevance Analysis of	Evaluating the human relevance of chemically induced animal tumors	The human relevance of information on carcinogenic modes of action overview	A framework for human relevance analysis of information on carcinogenic modes of action	The Conceptual Framework for Evaluating a Mode of Action for Chemical Carcinogenesis	International Programme on Chemical Safety Harmonization Group	Special Issue Cancer Modes of Action and Human Relevance Critical Reviews	Species differences in Thyroid Kidney and Urinary Bladder Carcinogenesis International Agency for Research on Cancer Scientific Publication N°	19101450 as follows A Remove the definitions of Combustible Liquid Compressed gas Explosive Flammable Flashpoint Organic peroxide Oxidizer Unstable reactive and Waterreactive from paragraph b	Revise the definitions of Hazardous chemical Physical hazard and Reproductive toxins in paragraph b C Add definitions of Health hazard and Mutagen in alphabetical order in paragraph b and D Amend paragraphs f3v h1 h1ii and h2iii by removing the Communication Standard 29 CFR 19101200 Appendices A and B of the Authority Section 41 Longshore and Harbor Workers’	34 Amend § 19151001 to revise paragraphs i3 k7 and k8 to read as follows § 19151001 Asbestos 3 The employer shall ensure that contaminated clothing is transported in sealed impermeable bags or other closed impermeable containers and labeled in accordance with paragraph k of this section	36 The authority citation for subpart D is revised to read as follows Authority Section 107 of the Contract Work Hours and Safety Standards Act 40 USC 3704	192659 192660 and 192665	Section 192662 of 29 CFR also issued under section 1031 of the Housing and Community Development Act of	Section 192665 of 29 CFR also issued under section 126 of the Superfund Amendments and Reauthorization Act of 1986 as amended reprinted at 29 USCA	192660 to revise paragraph j2v l1 and l2 to read as follows 1 Hazard communication The employer shall include MDA in the program established to comply with the Hazard Communication Standard HCS 29 CFR 19101200 The employer shall Subpart F—Amended 41 Revise the authority citation for subpart F to read as follows Authority	1926152 as follows A Revise the section heading B Remove the words ‘‘and combustible’’ from the first sentence in paragraphs a1 b introductory text b2 introductory text and b4viii C Remove the words ‘‘or combustible’’ in paragraphs a2 b1 b4iii b5 c3 d introductory VerDate Novlt242008	The revisions read as follows § 1926152 Flammable liquids 2    iii Cabinets shall be labeled in conspicuous lettering ‘‘FlammableKeep Away from Open Flames’’ 3 Not more than 60 gallons of Category 1 2 and 3 flammable liquids h Scope This section applies to the handling storage and use of flammable liquids with a flashpoint at or below	2 The flashpoints of liquids having a viscosity of 45 Saybolt Universal Seconds or more at 175 °F 794 °C or higher shall be determined in accordance with the Standard Method of Test for Flash Point by the Pensky Martens Closed Tester ASTM D–93–69 or an equivalent method as defined by 19101200 appendix B	Sections 19261101 and 19261127 also issued under 5 USC 553	Section 19261102 of 29 CFR not issued under 29 USC 655 or 29 CFR part 1911 also issued under 5 USC	19261101 as follows A Redesignate paragraph k1 as k1i and add a new heading to paragraph k1 B Add new paragraph k1ii C Amend paragraphs k2i and k3i by changing the reference in the last line from ‘‘k1’’ to ‘‘k1i’’ D Revise paragraphs k7iiA and B and k8ii and iii	19261127 to revise paragraphs i2iv k7 and m1 m2ii and m3i and ii	The revisions read as follows	1 Hazard communication The employer shall include cadmium in the program established to comply with the Hazard Communication Standard HCS 29 CFR 19101200 The employer shall
Warning symbols	0.8817204301075269	0.8679245283018868	0.8666666666666667	0.8076923076923077	0.9322033898305084	0.8970588235294118	0.9158878504672897	0.9402173913043478	0.7674418604651163	0.9898717083051992	0.950354609929078	0.9451476793248945	0.958041958041958	0.8636363636363636	0.88	0.896551724137931	0.8928571428571429	0.8548387096774194	0.8904109589041096	0.9300699300699301	0.9424083769633508	0.9640883977900553	0.9550173010380623	0.9419354838709677	0.9583333333333334	0.912621359223301	0.9452054794520548	0.9567901234567902	0.96	0.9623188405797102	0.9580645161290322	0.9137931034482759	0.9285714285714286	0.9568345323741008	0.90625	0.7586206896551724	0.9244186046511628
Nonfatal occupational illnesses by major industry sector and category of illness private industry 2007	0.7647058823529411	0.7843137254901961	0.8725490196078431	0.7647058823529411	0.7549019607843137	0.7352941176470589	0.8130841121495327	0.7554347826086957	0.7647058823529411	0.9365293720459149	0.8297872340425532	0.8270042194092827	0.8076923076923077	0.7450980392156863	0.7450980392156863	0.7941176470588235	0.7745098039215687	0.7450980392156863	0.7352941176470589	0.7902097902097902	0.7958115183246073	0.8370165745856354	0.8027681660899654	0.7096774193548387	0.9313725490196079	0.8446601941747572	0.7328767123287672	0.8271604938271605	0.79	0.8202898550724638	0.8064516129032258	0.803921568627451	0.8235294117647058	0.8309352517985612	0.7647058823529411	0.8333333333333334	0.7732558139534884
Number of nonfatal occupational injuries and illnesses involving days away from work by industry and selected sources of injury and illness 2007	0.6875	0.7916666666666666	0.9097222222222222	0.7916666666666666	0.7986111111111112	0.7777777777777778	0.75	0.7608695652173914	0.8402777777777778	0.9169480081026333	0.7836879432624113	0.810126582278481	0.7902097902097902	0.7708333333333334	0.7638888888888888	0.7430555555555556	0.7569444444444444	0.7847222222222222	0.7569444444444444	0.8263888888888888	0.7853403141361257	0.7983425414364641	0.7820069204152249	0.7741935483870968	0.9513888888888888	0.7708333333333334	0.815068493150685	0.7901234567901234	0.76	0.7739130434782608	0.7806451612903226	0.7986111111111112	0.7777777777777778	0.7913669064748201	0.7916666666666666	0.8541666666666666	0.7906976744186046
Consumer labeling intiative Phase II report	0.8064516129032258	0.7924528301886793	0.7674418604651163	0.7692307692307693	0.8305084745762712	0.7794117647058824	0.8037383177570093	0.8532608695652174	0.7441860465116279	0.9709655638082377	0.8900709219858156	0.9029535864978903	0.8811188811188811	0.7878787878787878	0.76	0.7471264367816092	0.7619047619047619	0.8064516129032258	0.7808219178082192	0.8181818181818182	0.837696335078534	0.9060773480662984	0.8823529411764706	0.8580645161290322	0.9069767441860465	0.8349514563106796	0.8287671232876712	0.8981481481481481	0.8933333333333333	0.9043478260869565	0.9	0.8275862068965517	0.8469387755102041	0.9028776978417267	0.828125	0.7674418604651163	0.8430232558139535
Employers experience in complying with the hazard communication standard	0.7204301075268817	0.7638888888888888	0.8611111111111112	0.7638888888888888	0.8055555555555556	0.8055555555555556	0.6355140186915887	0.7336956521739131	0.7916666666666666	0.9527346387575962	0.8404255319148937	0.8649789029535865	0.8531468531468531	0.8055555555555556	0.7733333333333333	0.7816091954022989	0.7976190476190477	0.7361111111111112	0.8493150684931506	0.7762237762237763	0.8115183246073299	0.8591160220994475	0.8408304498269896	0.7806451612903226	0.9305555555555556	0.7669902912621359	0.7876712328767124	0.8271604938271605	0.8533333333333334	0.8608695652173913	0.8483870967741935	0.8472222222222222	0.8469387755102041	0.8489208633093526	0.7777777777777778	0.8055555555555556	0.6802325581395349
Final Report Data and Analysis in Support of an Economic Analysis of Proposed Changes to the OSHA Hazard Communication Standard	0.6535433070866141	0.7795275590551181	0.9133858267716536	0.8188976377952756	0.7165354330708661	0.7952755905511811	0.7007874015748031	0.30978260869565216	0.8346456692913385	0.925050641458474	0.7907801418439716	0.8185654008438819	0.7867132867132867	0.7795275590551181	0.7480314960629921	0.7244094488188977	0.7559055118110236	0.7244094488188977	0.7716535433070866	0.8041958041958042	0.7539267015706806	0.8011049723756906	0.7820069204152249	0.7612903225806451	0.952755905511811	0.7952755905511811	0.8082191780821918	0.7932098765432098	0.8133333333333334	0.7942028985507247	0.8032258064516129	0.8110236220472441	0.8346456692913385	0.7913669064748201	0.7874015748031497	0.8661417322834646	0.7267441860465116
Hazard Communication in the 21st Century Workplace	0.7849462365591398	0.8113207547169812	0.8	0.8269230769230769	0.847457627118644	0.7794117647058824	0.794392523364486	0.8206521739130435	0.76	0.9696151249155975	0.8829787234042553	0.8776371308016878	0.8671328671328671	0.7878787878787878	0.7733333333333333	0.7701149425287356	0.7857142857142857	0.8225806451612904	0.8082191780821918	0.8251748251748252	0.8534031413612565	0.8922651933701657	0.8823529411764706	0.8193548387096774	0.9	0.7766990291262136	0.821917808219178	0.8672839506172839	0.8866666666666667	0.9014492753623189	0.8870967741935484	0.8620689655172413	0.8469387755102041	0.8884892086330936	0.859375	0.78	0.7790697674418605
Hazard communication A review of the science underpinning the art of communication for health and safety	0.7307692307692307	0.7884615384615384	0.8846153846153846	0.7788461538461539	0.7788461538461539	0.7692307692307693	0.7476635514018691	0.717391304347826	0.75	0.9338284942606347	0.8014184397163121	0.8312236286919831	0.8076923076923077	0.7307692307692307	0.7403846153846154	0.7884615384615384	0.7307692307692307	0.7403846153846154	0.7692307692307693	0.7692307692307693	0.774869109947644	0.7983425414364641	0.8027681660899654	0.7161290322580646	0.9423076923076923	0.8076923076923077	0.7534246575342466	0.7746913580246914	0.8	0.8260869565217391	0.7967741935483871	0.8173076923076923	0.7980769230769231	0.8201438848920863	0.75	0.8173076923076923	0.6453488372093024
Hazard Communication An updated review of the science of health and safety communication	0.6989247311827957	0.7613636363636364	0.875	0.7840909090909091	0.8068181818181818	0.7159090909090909	0.7663551401869159	0.7771739130434783	0.7613636363636364	0.9439567859554355	0.8262411347517731	0.8354430379746836	0.8216783216783217	0.7272727272727273	0.7954545454545454	0.8068181818181818	0.8295454545454546	0.6818181818181818	0.7954545454545454	0.7272727272727273	0.7643979057591623	0.8342541436464088	0.8096885813148789	0.6838709677419355	0.9318181818181818	0.7281553398058253	0.7465753424657534	0.8117283950617284	0.83	0.8318840579710145	0.832258064516129	0.8295454545454546	0.8469387755102041	0.8381294964028777	0.7954545454545454	0.8068181818181818	0.6802325581395349
Investigation Report Combustion Dust Fire and Explosions	0.7419354838709677	0.7857142857142857	0.8214285714285714	0.8214285714285714	0.7796610169491526	0.7794117647058824	0.7757009345794392	0.8152173913043478	0.8214285714285714	0.9648885887913572	0.8617021276595744	0.8734177215189873	0.8846153846153846	0.7878787878787878	0.7866666666666666	0.7931034482758621	0.75	0.7580645161290323	0.7534246575342466	0.8041958041958042	0.8272251308900523	0.8867403314917127	0.8650519031141869	0.8064516129032258	0.8928571428571429	0.7766990291262136	0.821917808219178	0.8765432098765432	0.87	0.8753623188405797	0.8741935483870967	0.8620689655172413	0.826530612244898	0.8884892086330936	0.8125	0.6964285714285714	0.813953488372093
